distance_m,speed_kmh,ax_g,battery_power_kw,soc_pct,motor_temp_c,limiting_factor
33.0122,120.0000,0.0000,30.0651,89.7432,339.6537,cruise
33.5124,120.0000,0.0000,30.0651,89.7417,339.6149,cruise
34.0125,120.0000,0.0000,30.0651,89.7403,339.5761,cruise
34.5127,120.0000,0.0000,30.0651,89.7389,339.5373,cruise
35.0129,120.0000,0.0000,30.0651,89.7374,339.4986,cruise
35.5131,120.0000,0.0000,30.0651,89.7360,339.4598,cruise
36.0133,120.0000,0.0000,30.0651,89.7346,339.4210,cruise
36.5135,120.0000,0.0000,30.0651,89.7332,339.3823,cruise
37.0136,120.0000,0.0000,30.0651,89.7317,339.3435,cruise
37.5138,120.0000,0.0000,30.0651,89.7303,339.3048,cruise
38.0140,120.0000,0.0000,30.0651,89.7289,339.2660,cruise
38.5142,120.0000,0.0000,30.0651,89.7274,339.2273,cruise
39.0144,120.0000,0.0000,30.0651,89.7260,339.1886,cruise
39.5146,120.0000,0.0000,30.0651,89.7246,339.1499,cruise
40.0147,120.0000,0.0000,30.0651,89.7231,339.1112,cruise
40.5149,120.0000,0.0000,30.0651,89.7217,339.0725,cruise
41.0151,120.0000,0.0000,30.0651,89.7203,339.0338,cruise
41.5153,120.0000,0.0000,30.0651,89.7188,338.9951,cruise
42.0155,120.0000,0.0000,30.0651,89.7174,338.9564,cruise
42.5157,120.0000,0.0000,30.0651,89.7160,338.9177,cruise
43.0159,120.0000,0.0000,30.0651,89.7145,338.8791,cruise
43.5160,120.0000,0.0000,30.0651,89.7131,338.8404,cruise
44.0162,120.0000,0.0000,30.0651,89.7117,338.8018,cruise
44.5164,120.0000,0.0000,30.0651,89.7102,338.7631,cruise
45.0166,120.0000,0.0000,30.0651,89.7088,338.7245,cruise
45.5168,120.0000,0.0000,30.0651,89.7074,338.6859,cruise
46.0170,120.0000,0.0000,30.0651,89.7059,338.6472,cruise
46.5171,120.0000,0.0000,30.0651,89.7045,338.6086,cruise
47.0173,120.0000,0.0000,30.0651,89.7031,338.5700,cruise
47.5175,120.0000,-85.2338,0.0000,89.7016,338.5314,braking
48.0177,59.6622,-17.4778,0.0000,89.7016,338.4581,braking
48.5179,36.5606,-5.0187,0.0000,89.7016,338.3303,braking
49.0181,26.4268,-1.7265,0.0000,89.7016,338.1407,braking
49.5183,21.8812,-0.4293,0.0000,89.7016,337.8969,braking
50.0132,20.6097,0.4848,9.8286,89.7016,337.6241,accel
50.5134,22.0550,1.8508,41.9223,89.6990,337.3830,accel
